CIVILSERVANTS 
mario arturo acosta chaparro escapite
guillermo espinosa de benito
rigoberta arcienaga
dionisio carpio bardo
cesar del angel
mario castillo carmona
eduardo murrueta urrutia
iniesta navarrete
libraso garcia
rafael gavilla magalda
heredio merckely
alvino cayetano alvarado
jesus roman pineda
humberto roman palacios
agustin alvarez rios
ernesto olvera sotres
federico emery villa
peo estrada vega
gonzalo dorantes reynoso
genaro gonzalez martinez
roberto herrera ramirez
felipe vera ibanez
edmundo olguin roiguez
juan aguirre samaniego
agustin aguayo aguilar
eugenio contreras lopez
hilario feliciano anastacio
abelardo o everardo echeverria zarate
bulmaro garcia ortiz
luis garza torres
crispin carrera rayon
heladio ramirez lopez
jose perez martinez
aristeo martinez ortega
gilberto mota gazos
jose bello bello
leonardo diego nava
simon garcia carrillo
francisco roman
modesto jaimes alvarez
carlos ramirez zetina
agustin loreto ventura
isio toledo mejia
alejano manuel lugo dominguez
rodolfo neru
daniel casarrubias
ezequiel parra
juan gilberto valdez
fernando sanchez azuara
celestino gasca
carlos a maazo
baltazar leyva mancilla
richard nixon
fulton freeman
ruben zuno arce
diego cantu a
miguel aponte leyva
franco nunez
trevino faz
vicente rios neri
francisco hernandez hernandez
jesus alejano martinez
raul whaley bravo
rafael catalan calvo
oscar sanchez calderon
jorge salcedo
victor manuel de leon
samuel s palafox
antonio triana zapata
humberto velez peralta
fernandez galeana
herminio govea
heriberto camacho
julian roiguez adame
silverio valle pineda
gregorio galeana
victor de la o cpretes
baltazar r leyva
francisco anaca malda
arquimedes catalan guevara
miguel osorio marvan
peo guillen hernandez
eligio serna maciel
juan vega villegas
raul fernandez
florentino gaona
obdulio rios flores
rigoberto pano arciniega
enrique morales garcia
cesar augusto del angel fuentes
vicente aguinaco aleman
marco antonio espinosa
jorge guerrero gomez
rafael armenta
jose leon luna marin
manuel roiguez fernandez
juan francisco anaca
josefina castro de bazan
amador campos ibarra
jose zavaleta bonilla
enrique gutierrez
constantino cuevas castro
juan antonio araujo urcelay
rodolfo virues del castillo
david enrique gutierrez ortega
herminio arellano cruz
jaime palacios
hermenegildo sierra
guillermo cantu araluce
ricardo acosta
luis m farias
artemio arellano cruz
diego cantu araluce
juan hernandez rojas
joaquin loredo
gaston avellaneda
genaro morales sandoval
carlos salazar camacho
roberto vazquez garcia
benjamin ramos cosme
juan gil preciado
ismael anaca
rafael correo robles
ramiro mena alejani
ramon galeana romero
fernando fajardo yuc
salvador espino gonzalez
miguel angel galindo ramirez
roque gonzalez urriza
humberto gomez garduno
david castaneda lince
jesus bello espiritu
arturo vasquez rojas
delfino castro quintero
francisco canseco de la fuente
carlos bolanos perrusquia
cesar agusto del angel fuentes
raul axtle
luis leon luna marin
alberto saavea torrija
alberto cuevas romero
jorge sanchez castillo
pablo flores espejo
luis ramos cabanas
nicolas rosas cortes
martin h mackley
filomeno bailon delgado
juan luis falcon de la barrera
angel roiguez solorzano
abelardo ramos
alba avila de los santos
ruben robles catalan
lilia maldonado
alberto tapia carrillo
ruben roiguez aburto
horacio garcia aguilar
alvaro urreta fernandez
juez ibarra zamora
armando cruz garcia
antonio salazar alcocer
norberto flores banos
leopoldo calderon caballero
abraham bernal galardo
jaime farril novelo
joel ortiz hernandez
manuel rangel escamilla
alfonso altamirano ramirez
israel salmeron
nicolas sanchez
ausencia roman reina
arturo armando cardoso taboada
union civica guerrerense
raymundo abraca alarcon
rebeca lopez contreras
rafael gavilla maganda
ramon diaz pantaleon
jose nogueria valdez
juan roiguez flores
gregorio galeana avila
juan gallardo moreno
leonel hernandez
maria trinidad flores de tovar
efrain pinon estrada
ricardo klimeck gama
alfonso ramirez altamirano
julio morales guerrero
anes escudero
javier ramirez
guillermo garcia lacantara
virgilio gomez m
luis g alcerreca
gerardo balli gonzalez
justino contreras carmona
jacinto b trevino
roberto zavala navarrete
alfonso nogueda ludwig
agusto pinochet
luis vazquez aliguetti
jorge octavio falcon vega
emilio nava martinez
silvestre hernandez fierro
eduardo hernandez ruiz
antonio garcia
teodoro vega adame
antonio jaimes antunes
javier alejano barquin alonso
gregorio lujan rosas
fernando romero
joaquin dominguez rojas
fortuna cruz salvatierra
apolinar morales carranza
apolinar arquimides carranza
luis petit
maximino ledezma
arturo tremari blanco
efrain laonde guevara
luis vazquez o farrill
jesus legorreta garcia
pablo avila de la torre
raul salinas lozano
corona del rosal
clarence a boonstra
cabalero aburto
manuel sierra macedo
emilio alvarez moguel
jose isaac jimenez
luis gomez fierro
cenobio ruiz salinas
pablo alet
miguel gascon
manuel lopez davila
lopez mateos
rafael morelos
fidel castro
ernesto uruchurtu
emilio aguilar garces
maria de jesus jimenez palma
gregorio jimenez palma
alberto renteria
tomas solares serralde
ernesto p uchurtu
aaron camacho lopez
artemio arizmendi espinoza
luis herrera villa
ismael diaz gonzalez
julio beltran
lyndon b johnson
manuel flores olivera
alejano s illanes
guadalupe reyes carrizosa
jose martinez corro
francisco peral orea
justo roiguez m
guillermo martinez perez
librado mata
rafael lopez soriano
guadalupe reyes
manuel mayoral heredia
carlos merino camarillo
enrique berumen
alvaro vazquez romero
felipe jimenez sanchez
rafael ficachi
ubaldo luna paz
juvencio valera molina
efren davila sanchez
martin guevara
maximiliano zuna
hernan bean
bochil adolfo zantano
agustin mustieles
jose manuel santibanez
donato esperanza valencia
adolfo tamayo
mayoral heredia
enrique melgar
federico ortiz armengol
guillermo candiani
rafal velasco
fidencio abad morales
jesus hernandez del campo
rafal velasco ramos
enrique cardiani
federico ortiz armelgol
agustin mutieles medeles
ignacio castro mantecon
miguel aranda diaz
miguel aleman
ernesto p uruchurtu
alfonso perez gazga
demetrio flores fagoaga
marcelino inurreta
vicente gonzalez
edmundo sanchez cano
moises lopez guzman
arnulfo camargo
federico ortiz
enrique melgar castillejos
fernando castillo
mario jarquin
adolfo tamayo castillejos
moises lopez
artemio guzman
alberto sodi del valle
bulmaro ruedas
leopoldo calvo trevino
juan jose gonzalez bustamante
alberto mayoral pardo
enrique cordero
ramon salas sosa
santiago pina soria
eutimio bernal villavicencio
serafin gonzalez
guillermo meixueiro
unda ruiz
alonso unda ruiz
manuel flores castro
jesus gonzalez lugo
leonardo castro venegas
leano castro venegas
luis cueto ramirez
carlos nava brillas
alberto orozco romero
arnoldo riveron gamez
ruben barba rubio
alfredo ayech villegas
luis porte petit
maximo ledezma munoz
luis vazquez o farril
jaime gregorio salazar de la rosa
alejano paez urquidi
basilio perez ortiz
maximiliano sileno esparza
jose lopez gastelum
jose ricardo tirada
raul sanchez diaz
arturo gomez reyes
zambrano villa
angel quintana silver
dario maldonado zambrano
francisco lino orbe
gumaro vinas garcia
francisco m brust perez de leon
miguel henriquez guzman
peo torres ortiz
alfredo gudino
mauricio acosta bayardo
jesus otero pablos
roberto a solorzano
salvador gonzalez v
francisco yanez centeno
francisco brust
jose serratos
antonio moreno
trinidad castillo
miguel fuentes
donato gallegos
francisco jose yanez centeno
jose serratos aguilar
francisco brook de leon
miguel f salazar
antonio moreno diaz
fortunato gallegos
jose castillo
enrique roiguez cano
carlos real
jose secrato
antonio moren
ignacio otero pablos
francisco m cruz perez de leon
julian ahumada
jose saucedo
reynaldo hernandez
enrique navarro palacios
ciro hurato
rafael cardenas mora
jose espinosa
jose s benitez
manuel gudino
miguel g san ana
conrado torres ortiz
francisco m brust y perez de leon
francisco solorzano bejar
francisco pizano hernandez
miguel fuentes salazar
jesus medina vergara
acapito garcia cisneros
enrique roiguez
meliton de la mora
antonio tirado mayagoitia
jose de jesus gonzalez lugo
jesus romero aceves
agustin ramos
fabian ramiro
francisco j yanez centeno
alfredo ruiseco avellaneda
david jimenez villalobos
mariano rivadeneyra diggs
cesar garizurieta
alejano ortega romero
orlando delgado de garay
severiano romero
roman cepeda flores
juan sanchez anade
eucario manzanarez teresa
david morales moreno
israel garcia najera
juan monrroy perez
enrique tamayo corona
jose luis almazan solalinde
humberto correa
jesus nieve vargas
manuel jesus villarreal gonzalez
raul arizmendi
leano rovirosa wade
carlos garduno
pascual ortiz rubio
carlos bermudez limon
gustavo baz diaz lombardo
jose luis garcia garcia
jose antonio munoz samayoa
juan jose ruiz gomez
alfredo del mazo
alfredo del mazo gonzalez
hugo maza padilla
enrique jacob soriano
julio zamora batiz
luis rene martinez souverville
sergio ortiz hernandez
alfonso solleiro landa
mercedes martinez
martiniano valdez escobedo
mario hernandez maytorena
alfredo lopez del mazo gonzalez
jesus lopez gastelum
guillermo castellanos gomez
alfredo mazo gonzalez
carlos rivapalacio velasco
jose luis cardenas cardenas
jose armando gordillo mandujano
javier garcia beltran
mario ruiz de chavez
gerardo sanchez sanchez
norberto barrera ponce
alfonso sollero landa
leano castillo venegas
angel ceniceros
gilberto juarez torres
efren franco lugo
genaro rionda
david lopez
jose abisaid gracian
damaso tostado
margarita ceron nequis
miguel pardo vergara
jesus ruiz lopez
gabriel alcantara perez
peo baez gonzalez
alfonso olvera reyes
jose angel de la vega larraga
carlos kuri asaad
cesar cervantes
jose gonzalez mora
jorge bustos chavarria
guadalupe ceniceros
miguel huerta maldonado
maximo revueltas
manuel sanchez vite
rafael cravioto munoz
juvencio escamilla garcia
otoniel miranda
jorge rosales peintert
othon marquez
fabio beltran lopez
carlos lopez guevara
robert l leggett
joseph john jova
carlos sanz santamaria
joffere albert la fontaine
javier martinez vertiz
esther zuno de echevarria
luis garibay
roberto rioz elizondo
roberto gomez reyes
gilberto flores munoz
julian gascon mercado
raul llanos lerma
enrique abreo ortega
jose m macias
fidel arteaga valdez
ramon canedo
enrique abrego ortega
carlos galvez betancurt
jose kerlegand g
raul gonzalez galarza
quirino ordaz rocha
ignacio cuesta barrios
ricardo marin ramos
candelario miramontes
alfonso guerra
gabriel castaneda landasuri
peo lopez diaz
jose gascon mercado
daniel ruibe flores
sergio flores gutierrez
emilio gonzalez parra
celso delgado
alfredo rios camarena
alejano gascon mercado
eulalio gutierrez trevino
carlos loret de mola
emilio manuel gonzalez parra
joaquin canovas pouchades
felix astorga
celso h delgado
antonio chumacero
salvador sanchez vazquez
david castellon ortega
jose roiguez torres
salvador iniguez castillo
hector velazquez roiguez
arturo diaz lopez
jose luis bejar fonseca
ricardo vidal manzo
antonio flores contreras
luis salinas
ubaldo menchaca
valeriano mendoza
manuel meano
mariano escalera
juan medina
alberto villanueva
hector morales otero
antonio quezada fornelli
jesus yuren
manuel armendariz
roque echeverria
claudio cisneros
rafael moreno valle
wilfrido ortiz
angel ruben gonzalez macias
oscar morelli
jaime fernandez
luis flores sarmiento
antonio handall
alberto carter cantu
gustavo perez aldama
luis del valle amador
vicente querol
anes span
jose lelo de larrea
j jesus perez
jorge leon rico
gonzalo i migoni
maximino avila camacho
jorge gomez casaurang
gustavo salinas
emilio baig serra
ulises rendon
luis cerdan
candido aguilar
fernando lopez arias
jorge cerdan
abel r perez
guillermo rodal
vidal diaz munoz
alejano mange
diego martinez barrio
carlos serrano
j agustin castro
jesus palomera lopez
carlos lleras restrepo
guillermo pinzon caicedo
luis etilio leyva
bernardo camacho
misael pastrana borrero
antonio ortiz mena
aguirre palancares
norberto aguirre
brena torres
jorge mijangos
jorge hernandez ochoa
francisco j suarez
aguinaco aleman
jose angel ceniceros
sanchez diaz
octaviano campos salas
antonio rocha
fernando casas aleman
arturo elizundia charles
alicia arellanos tapia
jesus gonzalez larrega
jesus robles martinez
bernardo gastelum
emilio martinez manatou
antonio carrillo flores
jorge de la vega dominguez
francisco franco
agustin yanez
manuel aleman
peo luis bartilotti
hugo b margain
hernan morales medina
victor manuel correa racho
mario cedillo granados
miguel bazanez
francisco medina ascencio
juventino castro sanchez
rafael arriola molina
amadeo gonzalez caballero
manuel a ravize
juan jose torres landa
oscar flores
edward kennedy
juan velazco alvarado
raul mendiolea cerecero
humberto romero
carlos maazo
antonio rojas garcia
epifanio martinez godinez
pindaro uriostegui
manuel ravize
jose ortiz avila
renaldo guzman orozco
romulo sanchez mireles
robert henry mebride
juan siles
norberto aguirre palancares
emilio portes gil
horacio teran zozaya
juan b garcia
elio teran
eduardo elizondo lozano
cesar lazo
laura elizondo
salvador garza salinas
craciano burtoni
hilario contreras
anacleto guerrero guajardo
rodolfo gaytan saucedo
ambrosio quiroga
jose gonzalez benavides
jose quintana
valentin bautista
ruben gonzalez
ruben guajardo
rodolfo ortega
gonzalo montemayor
simon marroquin
baudelio gutierrez
vicente canales
tomas cantu
hector tamez
felix cardenas
filomeno gonzalez
timoteo rios
david perez
belem mendoza
humberto ramos
porfirio diaz trevino
julio flores
rogelio villarreal
jesus roiguez muro
bernardino oliveros
ignacio morones prieto
jose vivanco
raul rangel
hernan rocha
enrique martinez torres
gabriel guarneros mendoza
nacho aguirre
clement r attlee
paul ramadier
leon blum
kurt shumacher
ane zdhanov
georgi malenkov
juan jose rivera rojas
lamberto ortega
francisco ugalda de la vega
manuel rios thivol
franklin delano roosevelt
juan aneu almazan
manuel j nunez
aian vazquez sanchez
ruben carrizosa
jose corona
rafael vela
carlos garcia santos
jorge gonzalez
fulgencio batista
manuel gual vidal
lamberto ortega peregrina
romualdo vadillo sanoguera
enrique alba calderon
mario moya placencia
miguel aleman velazco
francisco ramirez acuna
rafael garcia de quevedo
humberto lince ramirez
mario mellado garcia
francisco martinez estrada
sadot moreno abarca
jaime salazar de la rosa
ulises coca marcel
anibal de iturbide
carlos novoa
tomas lopez flores
victor hernandez lopez
modesto zermeno
ismael salas
luis n morones
harry truman
abelardo l roiguez
leobardo reynoso
j jesus gonzalez gallo
harry s truman
gonzalez flores
enrique nunez monagon
william l clayton
anastasio somoza
vitorio mussolini
alejano carrillo
luis sanchez ponton
mario souza
manuel german parra
jorge cruickshank garcia
luis i roiguez
lombardo toledano
alfonso gutierrez gurria
ramiro tamez
alfonso flores
fernando magro soto
portes gil
gonzalez meza
luis garcia
emilio araujo
wenceslao labra
hector perez martinez
joseph stalin
gilberto r limon
rodolfo sanchez taboada
francisco j grajales
rafael alcala donde
alfonso daniel galindo
guillermo becker arreola
jose antonio hinojosa petit
jorge l tamayo
rafael urdaneta
jorge villa trevino
roberto martinez carbajal
federico de leon
m a gonzalez cordoba
gustavo petricioli
jorge aguilera noriega
carlos fabre del rivero
jose campillo sainz
gonzalo sanchez
peo pablo gonzalez
reynaldo navarro
tomas lopez
francisco vidales
ricardo lopez
juan ignacio padilla
epigmenio ahumada
tomasa rivera
antonio sanchez
romana r viuda de corona
maria de jesus viuda de reyes
virginia vindich
petra zuniga
aturo campos mosqueda
saturnino cedillo
abelardo roiguez
sergio vinals radilla
hugo castorena
roberto ulloa
manuel zorrilla
miguel moreno renteria
moises espinosa barrera
pablo zeirol reyes
perez gallardo
manuel moreno sanchez
enrique olivarez santana
felix l alvahuante
sixt cardia pacheco
j guadalupe mendoza
armando alderete
reynaldo perez gallardo
juan rios fajardo
emeterio radillo
saturnino rangel
aurelio manrique
jose gomez jordan rubrica
jesus perez
javier villegas
jose gomez jordan
gregorio tellez ogaz
melida vargas indi
leobardo chavez
jesus ibarra esparza
mario pampin
abel perez
elpidio velazquez
eduardo ampudia v
gerardo molina
j fernando ramirez
franco carreno
genovevo rivas guillen
lorenzo salazar
alfonso r garcia
constantino roiguez
eugenio quintero
gonzalo santos
javier del castillo
baldomero garcia
carlos vivanco
pablo alete
leonardo roiguez
fernando fagoaga
galindo martinez
angel ocejo
dionisio soria
arturo acosta
rodolfo martinez
silvestre pavon silva
francisco galindo ochoa
fernando moctezuma
alberto zuno hernandez
rafael hernandez
felix l alvahuete
jesus l loyola
leon garcia
roberto martinez
enrique olivares
j guadalupe ramirez segura
jose valles
jesus n noyola
cupertino vargas
oscar soto maynes
carlos pineda
adolfo arriola
salvador ruvalcaba
rosendo perez
agustin guzman
peo n garcia
angel carbajal
romualdo chazaro aguirre
oscar soto maynez
fausto morales juarez
ramon mendez
francisco almeda
benito fernandez
jose m lozano
esteban urenga
praxides c duran
teofilo borunda
tomas valles
pablo amaya chavez
ignacio garcia trejo
ramirez segura
ramiro valles
jesus lozoya solis
jose a murillo
guadalupe cabrera
jose ruiz nunez
enrique soto delgado
lazaro villareal
fernando figueroa
juan manuel terrazas
refugio acosta
roigo quevedo
lorenzo munoz murino
gustavo talamantes
angel posada
jose borunda
alfredo chavez
juan almazan
fernando foglio miramontes
alberto de la pena borja
tomas valles vivar
antonio bermudez
esteban uranga prado
toribio lozoya
meliton lozaya
francisco villa
luis terrazas
jesus j barron
guillermo prieto
alfonso escarcega
alberto rico
manuel mendoza dominguez
roberto martinez noriega
francisco millan
antonio guerrero peralta
antonio guerrero
mario gonzalez muzquiz
jesus saenz
julio baca armendariz
primo villa
humberto martinez vargas
praxedes giner
samuel valenzuela
silvio espino loya
isio hermosillo
hector fierro
roberto delgado
saul gonzalez herrera
vicente grajeda
enrique hernandez gomez
jose chacon vazquez
victor mendoza
julian fernandez
guillermo quevedo moreno
mariano sanchez nunez
eduardo juarez santos
hipolito villa renteria
praxedes giner duran
maurilio ortiz molinar
rodolfo porras molinar
francisco javier alvarez
hector sanchez calderon
ramiro valles ortega
victor chavez saldana
humberto martinez
gustavo dias ordaz
rene mascarenas
felix lugo
peo beltran
jose guiner duran
enrique dominguez
joaquin dominguez
peo aguirre
victor chavez
jaime creel sisinaga
hector bouche rivero
aurelio ramos
refugio mar de la rosa
agripina zubia
juan c gorraez
manuel m vega
joaquin cacho garcia
francisco castillo soria
carlos frias frias
arturo navarrete
lucio valdez ochoa
efren davalos lozada
miguel patino camacho
salvador gomez zenteno
francisco romero hernandez
francisco romero bautista
emilio alvarez mendoza
jose maria herrera garcia
mariano huerta izaguirre
jose santos jimenez
luis escobar santelices
palemon ledezma ledezma
avertano monagon ochoa
domingo olvera gamiz
alonso m barredo
j jesus solis
felipe ramirez
porfirio silva
j jesus uribe uribe
telesforo trejo
lucio carmona
heriberto saavea
jesus ledezma
ezequiel velazquez
felix ledezma
pascual briones
francisco moya t
ignacio fernandez s
j guadalupe herrera s
antonio altamirano
romeo guadarrama
atanasio torre ibarra
peo quintanilla
leopoldo aguilar meano
maurilio berumen
alfonso gomez macias
benito coquet
jesus resendiz
enrique hernandez g
j guadalupe guzman gonzalez
jose altamirano lara
pablo moncayo vazquez
miguel aguirre bravo
arturo guerrero ortiz
leon carron inman
domingo garcia estrada
j jesus rangel guerrero
rosario padilla alvarez
jose g saavea ibarra
luis g arias munoz
leonides martinez fuentes
fernando diaz ramirez
alfredo chavez alvarez
salvador jimenez del prado becerra
luis escobar santilices
alvaro larrondo michaus
luis quintanilla
jose garcia valseca
garcia travesi
jesus de la isla
jesus zuniga
daniel r antiguedad
jose vazquez mellado
lucio vallez ochoa
salvador gomez centeno
abertano monagon ochoa
alonso barredo
jesus solis
jesus uribe uribe
manuel suarez dominguez
augusto azael perez
jorge zorrilla
antonio j bermudez
francisco l urquizo
magdaleno aguilar
anacleto guerrero
jose melgar de la pena
praxedis giner duran
alfonso castellanos idiaquez
mercedes corral aguilar
miguel angel cortes ibarra
enrique cecena abaroa
noe carrizosa
jaime ignacio alcala garcia
humberto garcia arizpe
juan galindo solis
alberto perez reyes
antonio escamola ganduel
joaquin figueroa luna
daniel gutierrez santos
eduardo cardenas pineda
mario mena hurtado
augusto gomez villa
celia torres chavarria
jaime avila trejo
jorge eduardo pascual
moises roiguez de leon
enrique salgado c
hector hernandez casanova
francisco a sanchez torres
marcos cavazos juarez
arturo gonzalez pena
(a) placas
grisoforo caballero
aureliano vargas
victor martinez vargas
tony provencio
maurilio ortiz
manuel lopez chacon
roigo m quevedo
miguel avila camacho
miguel enriquez guzman
leobardo g reynoso
everardo soto roiguez
tristan canale valverde
peo angel mendoza
luis serrano del pino
tomas lobo
manuel alvarez lopez
alfonso diaz de sandi
ignacio ramirez
francisco gutierrez
oscar gonzalez
jorge ferretis
agustin monsivais
jose gonzalez
ignacio gomez del campo
manuel moreno
manuel alvarez
arturo luna lugo
erasto roque
alfonso de la concha avila
guadalupe martinez
juan martinez martinez
guadalupe fernandez leon
juan barragan
bonifacio salinas
raul garate
marcos perez jimenez
manuel stephens garcia
raul munoz
alvaro gonzalez martinez
manuel tello
jose gomez huerta
federic mariscal
alvarez napoles
agustin olivo
alfonso viramontes
enrique sanchez
efrain gonzalez luna
gonzalo nicanor santos
leano barrera sanchez
gonzalo nsantos
alberto ramirez gutierrez
heriberto jara
cesar martino
natalio vazquez pallares
leopoldo sanchez celis
mauricio magadaleno
macrina rabadan
silvano gonzalez
luis roiguez
ignacio garcia tellez
raul castellanos
ignacio acosta
joaquin horacio tenorio
manuel meza
arturo armaiz
agustin arroyo
juan gutierrez
ignacio gomez
miguel hidalgo salazar
miguel chavez garcia
jose alvarado
luis suarez
aurelio camara
romulo betancourt
raymundo flores fuentres
antonio pliego
vicente lopez avelar
gamiel becerra
luis coudurier
joaquin hernandez armas
humberto romero perez
miguel navar haro
jose ponce alcala
agustin garcia lopez
aurelio manrrique
nicolas perez carrillo
alfonso miramontes
raymundo flores fuentes
rafael perez miravete
julian lopez diaz
sergio martinez barroso
abelardo curbelo
ramiro j abreu
fernando gutierrez vizcaino
eliseo castro reyna
miguel olivares izazaga
bonifacio salinas leal
pablo alderet
joaquin guzman
jose guadalupe zuno hernandez
conrado suckerman
roberto gonzalez
alfonso guerrero
antonio saenz de miera
antonio cabrera
renato leduc
leopoldo esparza
candelario salazar
jose villanueva
esteban vazquez martinez
serapio zapata grimaldo
alberto jasso hernandez
jesus banda olivares
agustin lopez
luis aranda
marcelino ruiz
pablo vazquez
ausencio aranda
odilon pesina
diego gonzalez
gil hernandez
luis aguilera
francisco martinez de la vega
raymundo mejia legorreta
ruben roiguez martinez
raul salinas
salvador nava martinez
jesus arroyo
juan perez vela
antonio rocha cordero
peo alete
agustin olivo monsivais
marcelo hernandez
carlos alberti maazo
joaquin hernandez de armas
octaviano ochoa y ochoa
luis alcerreca
emilio delfin ferreira
ofelia esther olivares
agusto azael perez
victoriano villanueva
jorge encinas
leonardo munoz lopez
federico castillo diaz
nazario jasso lopez
federico daniel garza
roigo montelongo
rafael navarro mendoza
eugenia barraza
jose de jesus cruz mares
florentino ventura
miguel angel fernandez serratos
agustin barrios gomez
guillermina martinez de hijar
salvador monagon roiguez
jaime porter samanillo
federico garza saenz
carlos castaneda mayoral
alberto paz martinez
orlando calderon guerrero
ramon mota sanchez
lerma durazo
fluvio jimenez turengano
german lopez vie
agustin olachea
agustin franco
edgardo zedina
antonio mena
mario esquivel
atilano baeza
cornelio hidalgo
victor roiguez
juan de la rosa
miguel duarte arana
pablo avila
casildo arroyo
roberto cruz
rafael romero
lorenzo alvarado
rafael sabido montalvo
abelardo navarrete perez
maximiliano martin
alvaro rosado
agustin franco aguilar
ernesto meixueiro
gualberto lopez
julio bobadilla pena
jose gonzalez vitia
peo solis
victor mena palomo
nicolas lopez rivas
federico castellanos
jorge torres
federico sosa
hernan morales
jose maria carrillo gamboa
melchor zozaya
raul enoza camara
manuel hinojosa ortiz
victor cervera pacheco
armando carrillo tenorio
agustin martinez de arredondo
manuel lopez
fidelia sanchez
guillermo fonseca
federico amaya roiguez
juan de dios ancona
justino castro sandoval
humberto lara y lara
alfonso barbera mendez
raul gasque gomez
paulino romero
viviano segura leon
enrique pacheco
jose manuel lopez
emilio martinez gijon
marino castillo najera
jose ramon valdez
juan ortega arenas
manuel sodi del valle
eduardo vasconcelos
e mayoral heredia
enrique cordero b
rafael avila camacho
enrique sumano
constacio esteva
david guzman vielma
aurelio martinez sanchez
marcelino urrieta
manuel j gandara
edmundo gamez orozco
emilio molina
pablo de la fuente
e molina p
mario gardea
marcelino inurrieta
enrique velazquez
arnulfo aquino ruiz
arturo durazo
aristeo gallardo lobo
raul lullon huerta
roberto villalobos gallardo
guillermo de la parra
victor manuel garza
aurelio quero
victor jaramillo
peo gonzalez tostado
jose luis llaguno
mario guerra leal
galo bolivar velazquez moreno
rosa bortoni
carlos hidalgo zermeno
lozano maazo
manuel rubio isusi
antonio obregon padilla
jose luis camacho a
antonio nava
eduardo cruz
alfonso perez pena
eclirecio jara arteaga
joaquin aguirre segura
eduardo estrada ojeda
jose obregon loma
enrique avila oliva
jaime diaz casas
lorenzo munoz merino
gustavo l talamantes
alonso quevedo
juan anew almazan
alberto pena borja
teofilo orunda
jose luis siqueiros
jesus barron
francisco hernandez
yanez loria
tiburcio roiguez
lazaro maldonado
felix cervantes
arnaldo gutierrez solis
jose r miller
reynaldo horcasitas
luis herrera
leoncio lara saenz
rogelio roiguez
rogelio garcia
armando valenzuela
genaro almeida
margarita perez
iram hinojosa
humberto quintanar rohana
maria del carmen godina
graciela delgado
ernesto ochoa
martha chavez
oscar ornelas
aaron pina mora
adolfo barranco
alfonso lozano bernal
roberto barrios
duran raul medero
paz verdagel
guillermo alvarez
leopoldo ruvalcaba
alberto barney
miguel fuente perez
hector gomez amezcua
jose camargo
donato herrera
enrique brawn guiner duran
cesar perez solis
praxedis giner
angel posadas
teofilo r borunda
alfredo chavez jr
humberto escobar roiguez
vicente iguanzo
jaime j merino
edwing pauleng
noel guerrero santiago
luis m morones
jose aguilar y maya
rene mascarenas miranda
ricardo garcia villalobos
aaron balderravano luna
praxedis gines duran
jesus heredia chacon
ricardo ricardes ibarra
fernando diaz duran
manuel primo corral
carlos morales anade
norberto trevino zapata
felix alonso lugo
mario dehesa
jesus roiguez gaona
leopoldo santibanez balderas
margarito sanchez lira
ramon ramirez martinez
carlos ramirez prado
carlos reyes arroyo
fortino lopez torres
mario f vargas moreno
esperanza garcia roiguez
jose baeza campos
francisco ruiz holanda
jose de jesus gomez portugal
manuel prieto
virginia soto roiguez
alfonso prado
jose leal longoria
william o'dwyer
rafael corrales ayala jr
manuel gonzalez cossio
jose siurob
luis humberto ducoing
antonio chaurand
raul yanez loria
jesus olmos moreno
mario nunez
luis alarcon araujo
eduardo juarez santoscoy
soto maynes
angel carvajal
armando gonzalez soto
jose solis trejo
adolfo baca garcia
salvarrieta cano
manuel melendez salgado
enrique riveron fragoso
felix alfonso lugo
mariano sanchez
antonio navarro encinas
jose i aguilar
armando d chavez
roberto ortiz
raynaldo j guzman
reynaldo j guzman
aurora navia millan
ruben martin y kall
natalio vazquez pallabes
alvaro rios
carlos gonzalez hernandez
alfonso guzman
manuel zermeno abaico
jose alvarez amezquita
gabriel leyva vazquez
jose ortiz alva
raul madero
enrique dupre ceniceros
eduardo livas villarreal
praxedis balboa cajon
anselmo cervantes hernandez
lorenzo azua torres
juan flores torres
ricardo carrillo duran
manuel rangel
jesus sagarnaga
mario sanchez
antonio gomez velasco
eduardo juarez
jose pacheco loya
gumersindo duran
praxides gines duran
mariano garcia
julian gazcon mercado
ignacio casillas flores
praxedis gines
maurilio molinar
jose giner duran
praxedes giner bustamante
carlos garza
enrique hernandez
victor m chavez
jaime creel sisiniega
aureliano gonzalez vargas
praxedia giner
antonio gomez velazco
felix frayre
jaime jimenez munoz
antonio guerra duque
antonio becerra gaytan
antonio herrera duque
abraca alarcon
juan pablo leyva cordoba
leopoldo castro garcia
norberto palazuelos bassols
victor bravo ahuaja
alfonso rangel guerra
teofilo berdeja
teofilo verdeja aivar
filemon pacheco hernandez
teofilo verdeja ibar
sergio flores huerta molina
manuel leon roman
alfonso guerrero briones
efren samano hernandez
luis carlos terrazas
antonio becerro gaytan
raul gutierrez
cosme verdura mier
jose pacheco
rosendo ortiz reynal
luis l leon
jose martinez alvies
fernando alcocer patino
celestino roiguez ford
juan manuel terrazas sanchez
crisoforo caballero
fernando foglio
francisco hipolito renteria
raul navarro vargas
jesus hilario cardona
alfredo osegueda villanueva
rosalio alarcon velez
arquimedes morales
servando alanis
manuel murrueta urrutia
ruben fuentes alarcon
jesus jose chavez
jorge navarro
francisco cardenas solorzano
roman gonzalez morales
antonio lopez velazquez
ernesto daniel castellano
francisco javira alvarez
benjamin de la fuente
